p_x,p_z,p_y,basal_vec_x,basal_vec_z,basal_vec_y,pca1_x,pca1_z,pca1_y,pca2_x,pca2_z,pca2_y,pca3_x,pca3_z,pca3_y,cpl_x,cpl_z,cpl_y,ori_x,ori_z,ori_y,file,DateTime,plant label,lamina no.,TimeDelta,TimeDelta(min),Duration,Duration(min),p_x2,p_y2,p_z2,basal_vec_x2,basal_vec_y2,basal_vec_z2,pca1_x2,pca1_y2,pca1_z2,pca2_x2,pca2_y2,pca2_z2,pca3_x2,pca3_y2,pca3_z2,bv_w_x2,bv_w_y2,bv_w_z2,Date
-0.4561908081086712,-0.3418663288759602,-0.8215944010142907,-0.6801917796209483,-0.2559411931171571,0.68690119275035,-0.605415440649464,-0.2963715142455322,0.738671828193702,-0.1460800467553814,-0.8709427647165146,-0.4691687548504265,-0.7823891385769367,0.3919472236561502,-0.4839882330233604,-0.0108356177806854,-0.0172700583934783,-0.065250813961029,-0.0404191902560483,-0.0434828759331778,-0.0423611932456564,20250704_1036_a_lamina001.txt,2025-07-04 10:36:00,a,1,0 days 00:12:00,12.0,0 days 00:25:00,25.0,0.9397485904117512,-2.5786317473071088e-16,-0.3418663288759601,-0.2703456424321478,-0.9281203258649792,-0.255941193117157,-0.3519065444670597,-0.8878770801778046,-0.2963715142455321,0.4810933491219771,0.1000394423142858,-0.8709427647165143,0.8029389599414469,-0.4490728231327108,0.3919472236561501,0.8339438968231304,-0.3585871870239248,0.4194672886575542,2025-07-04
0.0623311202441873,-0.3761989768389316,-0.9244399176119809,-0.9580086632832834,-0.2385414592229658,0.1591143403529514,-0.9426902651732264,-0.2632515548550073,0.205021176501486,0.1292184476372459,-0.854525029232848,-0.5030800803101042,-0.307632340201502,0.4477561761506163,-0.8395693836611275,0.0287853479385375,-0.017434187233448,-0.081134095788002,-0.0133172209124964,-0.0389184375363415,-0.0782295545337512,20250704_1054_a_lamina001.txt,2025-07-04 10:54:00,a,1,0 days 00:18:00,18.0,0 days 00:43:00,43.0,0.9265388981717612,9.057134719634747e-17,-0.3761989768389316,-0.2232020709340073,-0.94513428028114,-0.2385414592229658,-0.2679743940326773,-0.9267622904549152,-0.2632515548550073,0.5106333252981666,0.095081972579124,-0.854525029232848,0.8169720504630229,-0.3634158437399532,0.4477561761506163,0.8303218909710303,-0.3125389747342149,0.461394567205097,2025-07-04
-0.6983736440936873,-0.352762634100186,-0.622762215631297,-0.489474069268293,-0.1973375065514666,0.849395693432683,-0.4810526074473853,-0.2028740153959209,0.852895376201095,-0.3760641081084596,-0.8310535818254502,-0.4097874213878201,-0.7919369769499722,0.5178726465186452,-0.3234868568073729,-0.046950563788414,-0.0239567756652832,-0.0614304840564727,-0.073141112617576,-0.0395578457024687,-0.0289328069120695,20250704_1107_a_lamina001.txt,2025-07-04 11:07:00,a,1,0 days 00:13:00,13.0,0 days 00:56:00,56.0,0.9357128426941131,-1.0490742704944745e-17,-0.352762634100186,-0.199992717858561,-0.9597191366809332,-0.1973375065514666,-0.2086073235447642,-0.9567262505234324,-0.2028740153959209,0.5534105768847966,0.0555578754734799,-0.8310535818254502,0.806362026608103,-0.2856364893220887,0.5178726465186452,0.8085416787003518,-0.2754133278570182,0.5200075505635855,2025-07-04
-0.5778793309686509,-0.3138429991977158,-0.7533644872794358,-0.6414250571445232,-0.1666310735046587,0.7488711380536909,-0.6384066149210481,-0.1691844953614101,0.7508752230260056,-0.3560597082406352,-0.7999729501195129,-0.4829749095394886,-0.682391733678422,0.5756907899266659,-0.4504682410569798,-0.0410951972007751,-0.0174108147621154,-0.0840985476970672,-0.0767049089241304,-0.0322328928302427,-0.0523939703013024,20250704_1117_a_lamina001.txt,2025-07-04 11:17:00,a,1,0 days 00:10:00,10.0,0 days 01:06:00,66.0,0.9494748926931046,-2.2240226358284137e-16,-0.3138429991977157,-0.2038038494310426,-0.9647269439068102,-0.1666310735046586,-0.2072311141700518,-0.9635516965109572,-0.16918449536141,0.5999270707004938,0.0114362982563481,-0.7999729501195127,0.7727501375998348,-0.2672776444692821,0.5756907899266658,0.7736611020322874,-0.2630040584903927,0.576435047875967,2025-07-04
-0.6486030277745912,-0.2884815127165677,-0.7043383627081473,-0.6962296022446601,0.0396452306127721,0.7167235147864919,-0.6695132798605888,8.761666871376013e-05,0.7428000810538704,-0.5404514878663159,-0.6860731583932792,-0.4870480577883007,-0.5095725241350857,0.727532551612359,-0.4593824430591657,-0.0461796820163726,-0.0159007906913757,-0.0642895102500915,-0.086458785437342,-0.0267615268836876,-0.0391915437398224,20250704_1137_a_lamina001.txt,2025-07-04 11:37:00,a,1,0 days 00:20:00,20.0,0 days 01:26:00,86.0,0.9574854655924344,1.6249876114802519e-16,-0.2884815127165677,-0.0556031822833143,-0.9976655460672323,0.0396452306127721,-0.0928831357257833,-0.9956770136048464,8.761666871376013e-05,0.7243818605110851,-0.0676353568392263,-0.6860731583932792,0.6831131994481183,-0.0636611583633652,0.727532551612359,0.68715297152997,-0.0094295649741598,0.726451565503118,2025-07-04
-0.7039950188599372,-0.3010304590914464,-0.6432508656189977,-0.6514759655576213,0.034330042860162,0.7578921522604549,-0.6289768403712678,-0.0024522260016103,0.7774201700909322,-0.6032768109339479,-0.6291969254861698,-0.4900697076417977,-0.49035214251183,0.7772420572423939,-0.3942709230816661,-0.0451342463493347,-0.0149955973029136,-0.0653948485851287,-0.0854511050704372,-0.0277344050929902,-0.0429274237028528,20250704_1153_a_lamina001.txt,2025-07-04 11:53:00,a,1,0 days 00:16:00,16.0,0 days 01:42:00,102.0,0.9536145252140368,-1.1144782345889474e-16,-0.3010304590914463,-0.0302836707750101,-0.9989516241748696,0.0343300428601619,-0.0600658161621122,-0.9981914066532612,-0.0024522260016102,0.7759336859716607,-0.0451458074817981,-0.6291969254861697,0.627948256389976,-0.0396959916162833,0.7772420572423938,0.6300871481460504,0.0075834441519788,0.7764873966240345,2025-07-04
-0.6829436817841397,-0.3139210271508325,-0.6595767705306865,-0.6794540224621586,-0.004643486569338,0.7337033933358036,-0.6462062492663084,-0.0513305348073268,0.7614346062568759,-0.5362328638330844,-0.6793890690733738,-0.5008840270651316,-0.5430209932908105,0.7319806479819043,-0.411500342436617,-0.0497088134288787,-0.0148181915283203,-0.0736975371837616,-0.0876911658607811,-0.0250031165522012,-0.0442628540602998,20250704_1210_a_lamina001.txt,2025-07-04 12:10:00,a,1,0 days 00:17:00,17.0,0 days 01:59:00,119.0,0.9494490974836756,-1.8914977870232176e-16,-0.3139210271508325,-0.0209646657764374,-0.999769433830302,-0.004643486569338,-0.0641446746969078,-0.9966196049167514,-0.0513305348073268,0.7336763151895261,-0.0122293643961459,-0.6793890690733738,0.6764647257898574,-0.0812391884624939,0.7319806479819043,0.6791756380486578,-0.0176499808811122,0.7337635387889582,2025-07-04
-0.4145359062947121,-0.3018706765674109,-0.8585068881617405,-0.4704217466021243,0.6904375809853648,-0.5495446543156294,-0.2851902315417518,0.687530917978645,-0.6678081825319332,0.3810916443567467,0.7206407489549631,0.5791770623454462,-0.8794519261646044,0.0893204778820156,0.4675319901314727,0.0160113349556922,0.0119452476501464,-0.0408088788390159,-0.0019076393800398,0.0424925988836604,-0.074758193656398,20250704_1011_a_lamina003.txt,2025-07-04 10:11:00,a,3,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0.9533488840024588,-8.748268342166286e-17,-0.3018706765674109,0.6994234611692939,-0.1846693497282185,0.6904375809853648,0.7253792681538533,0.0335582203941419,0.687530917978645,-0.6872653638748305,0.0913412861942871,0.7206407489549631,-0.0386165372680782,-0.9952540455985854,0.0893204778820156,-0.1961457151812449,-0.978546882222477,-0.0630306092998291,2025-07-04
0.0092819335460636,-0.2773917163379232,-0.9607120699859806,-0.1064402627505302,0.7150542340255163,-0.6909181665492524,0.0973129832608088,0.7054690371501592,-0.7020282194551077,0.0716829671640857,0.6985759048682157,0.7119362733813374,-0.9926689959434788,0.1196041084577827,-0.0174103915115309,0.0302682742476463,0.0070365071296691,-0.0317054390907287,0.0306316415844197,0.0400956047851815,-0.0695078740817709,20250704_1024_a_lamina003.txt,2025-07-04 10:24:00,a,3,0 days 00:00:00,0.0,0 days 00:13:00,13.0,0.9607569077072,-9.404314807483394e-17,-0.2773917163379232,0.6898575958331439,-0.1131102995906957,0.7150542340255163,0.7029356033013341,0.0905261024998687,0.7054690371501592,-0.7112105142094177,0.0785576833640683,0.6985759048682157,0.0078193407244421,-0.992790871810702,0.1196041084577827,-0.1351891339911982,-0.9904719837082592,-0.0262516197545224,2025-07-04
0.4781558674565938,-0.2984869420586857,-0.8259978885186615,0.2536805835111919,0.715041071036965,-0.6514310618014244,0.4487635568508798,0.7046527247995246,-0.5496142351460275,-0.3015901320207378,0.6983588257828847,0.6491058024073307,-0.8412221242396454,0.1255367989226907,-0.5259142989175926,0.0489788353443145,0.0086088478565216,-0.000797688961029,0.068256320452183,0.0412568670243721,-0.0315291663509456,20250704_1036_a_lamina003.txt,2025-07-04 10:36:00,a,3,0 days 00:00:00,0.0,0 days 00:25:00,25.0,0.9544137181644314,5.1478311921742704e-17,-0.2984869420586857,0.6908739139848927,-0.106815269065359,0.715041071036965,0.70049194894763,0.1130290533100074,0.7046527247995246,-0.7128639294025465,0.0641869816077365,0.6983588257828847,0.0337053054623795,-0.9915162452022316,0.1255367989226907,-0.1204917139555929,-0.9922048829181316,-0.0317996412159088,2025-07-04
0.8724933605685655,-0.292860621859739,-0.3911367943925731,0.6390374472580674,0.7224728221326818,-0.2639396944029663,0.7190329493764894,0.6909646962796575,-0.07456142572475,-0.6212337107441,0.6871227696079147,0.3767372773186433,-0.3115450117496065,0.2245664444691354,-0.9233144738779028,0.0351330041885376,0.0147923752665519,0.0099303573369979,0.0729697023310918,0.0435323202359617,0.0012136747940541,20250704_1054_a_lamina003.txt,2025-07-04 10:54:00,a,3,0 days 00:00:00,0.0,0 days 00:43:00,43.0,0.9561551423089908,-1.8932348089983986e-17,-0.292860621859739,0.6910933452424384,0.0205671933246729,0.7224728221326818,0.6866199451889573,0.2260991803697522,0.6909646962796575,-0.7209897938732421,0.0896438320073849,0.6871227696079147,0.0934171718654162,-0.9699706923506288,0.2245664444691354,-0.0506330454568527,-0.9957615045490448,0.0767809922180419,2025-07-04
0.2344406973631644,-0.2888202604803041,-0.9282351084482652,0.5171614800055858,0.6321209589987019,-0.5770330118745319,0.6511094272194974,0.5680136017216658,-0.5034054648542057,-0.05781272949061,0.6984523102956829,0.7133176421142748,-0.7567788330118276,0.4353445974188769,-0.4876073004000785,0.029221311211586,0.0133967399597167,-0.0113816559314727,0.0585755952641163,0.0338896631014,-0.0421672942433957,20250704_1107_a_lamina003.txt,2025-07-04 11:07:00,a,3,0 days 00:00:00,0.0,0 days 00:56:00,56.0,0.9573833386559896,-9.472075155175511e-17,-0.2888202604803041,0.6861055251907704,0.3601142894932922,0.6321209589987019,0.6475203290144327,0.5080137515581853,0.5680136017216658,-0.7057571489104836,0.1186221606799023,0.6984523102956829,0.2874443777059941,-0.853141729857009,0.4353445974188769,0.1765391034996003,-0.925335874965611,0.3355405540872588,2025-07-04
0.3752119776244202,-0.3083639585964625,-0.8741439474628254,0.7693743265242586,0.5130266388974879,-0.3806137326304587,0.8782800365238113,0.4043270185378195,-0.2552329123057026,-0.1162050757708414,0.6982886403930347,0.706321000015673,-0.463810907384492,0.5906882737776035,-0.6602778244139428,0.0289731621742248,0.0126184821128845,-0.0201337039470672,0.0707465029087536,0.0325251105307177,-0.0386649578277503,20250704_1117_a_lamina003.txt,2025-07-04 11:17:00,a,3,0 days 00:00:00,0.0,0 days 01:06:00,66.0,0.9512684526666064,-2.052845219529638e-17,-0.3083639585964625,0.6532221809173707,0.5568702273771698,0.5130266388974879,0.5809627065296747,0.7064007330842975,0.4043270185378195,-0.6948908707805493,0.1718128412078016,0.6982886403930347,0.4238030336460148,-0.6866428124535129,0.5906882737776035,0.3007115895062978,-0.8126351564244576,0.4991959960572542,2025-07-04
0.2785376114210997,-0.3223328044176654,-0.9047200463237628,0.9240972226568196,0.2520596916688526,-0.2872459484723074,0.987795518155538,0.0976623616132466,-0.1213345681821778,0.0108238486753238,0.7340783068769536,0.6789785590668669,-0.1553797239400489,0.672005284575046,-0.7240621788848839,0.0268183648586273,0.0036304593086242,-0.0152172446250915,0.0710593852992805,0.0125623771591078,-0.0255944146489381,20250704_1137_a_lamina003.txt,2025-07-04 11:37:00,a,3,0 days 00:00:00,0.0,0 days 01:26:00,86.0,0.9466264116303976,5.67153035934766e-17,-0.3223328044176654,0.5464383779837391,0.7986682733790691,0.2520596916688526,0.4066144950287425,0.9083648581691413,0.0976623616132466,-0.6457359069483422,0.2101289552876215,0.7340783068769536,0.6462892470946139,-0.3615509737133736,0.672005284575046,0.5333200141979509,-0.563892552927798,0.6305513073560852,2025-07-04
0.2380591913900619,-0.3021459875564663,-0.923057757455208,0.9410700705641056,0.205986462863343,-0.2682474592713187,0.9983195256313604,-0.0060834563106615,-0.0576291272057069,0.0448926462092264,0.7100389037247143,0.7027299662841617,-0.0366438952556698,0.7041361706067386,-0.7091188039981521,0.0293286442756652,0.0016059651970863,-0.0241350829601287,0.0746799863050106,0.0056418308042627,-0.032389854491825,20250704_1153_a_lamina003.txt,2025-07-04 11:53:00,a,3,0 days 00:00:00,0.0,0 days 01:42:00,102.0,0.9532616651284828,-1.0136388280767284e-16,-0.3021459875564662,0.4947626611779796,0.8442626879242812,0.2059864628633429,0.3051147052096243,0.9522961767350324,-0.0060834563106614,-0.6692530110637734,0.2189638380634539,0.7100389037247142,0.6774993902926533,-0.2125719393437458,0.7041361706067385,0.5543557668917645,-0.4891577980564033,0.6733604772441387,2025-07-04
0.2651049526638307,-0.3073576045408302,-0.9139204927147824,0.9826852598802353,0.1417459878534303,-0.1193220639344191,0.9988747129684076,0.0440286739589432,-0.0176290573116727,-0.0194543341566733,0.7193756598833182,0.6943487516010677,-0.0432531695347481,0.6932244483836802,-0.7194227043180808,0.0279279053211212,0.0076427459716796,-0.0202307403087615,0.0749602450764838,0.0136316507900734,-0.0264255065984461,20250704_1210_a_lamina003.txt,2025-07-04 12:10:00,a,3,0 days 00:00:00,0.0,0 days 01:59:00,119.0,0.9515940851702066,-7.21022504062055e-18,-0.3073576045408302,0.3883647602754705,0.9105387898950992,0.1417459878534303,0.2952080037285244,0.9544179956413418,0.0440286739589432,-0.6722792874447371,0.1747547413955832,0.7193756598833182,0.6788908558873186,-0.2419650180412994,0.6932244483836802,0.6302486593789572,-0.3746730474108478,0.680004952110568,2025-07-04
-0.1333586123697665,-0.733579702590593,-0.6663905014733534,-0.1353797140193015,-0.5832585852257481,0.8009255619547369,-0.1457529790544774,-0.4853800887644524,0.8620685811046344,0.9859817821560244,0.0002652959200626,0.1668527940266665,0.0812157272526416,-0.8743032077312123,-0.4785372572723436,-0.0111893415451049,-0.0122628808021545,-0.0685163140296936,-0.0219960584636351,-0.0415953603506877,-0.0312486199331441,20250702_1116_a_lamina002.txt,2025-07-02 11:16:00,a,2,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0.6796034284397755,1.842440098470045e-17,-0.733579702590593,-0.7587883087245375,-0.289913306530443,-0.5832585852257481,-0.8167070320782828,-0.3120829908612372,-0.4853800887644524,-0.3570880740419376,0.9340706809418088,0.0002652959200626,0.4532965156836109,0.1735401101186998,-0.8743032077312123,0.5447278310495762,0.2084759883091836,-0.812286496489098,2025-07-02
-0.0783668625163094,-0.7330052563610455,-0.6756936650631169,-0.1899444714692118,-0.5526124623344412,0.8115051227385738,-0.2018133506135263,-0.4792914229598211,0.8541376372642128,0.9707492556049572,0.0179266288188865,0.239425392808724,0.1300663455954837,-0.8774727163030994,-0.4616539590289423,-0.0017879903316497,-0.0230175554752349,-0.0858531594276428,-0.0130615190057728,-0.0523749671322634,-0.0489034632308104,20250702_1127_a_lamina002.txt,2025-07-02 11:27:00,a,2,0 days 00:11:00,11.0,0 days 00:11:00,11.0,0.6802229738453984,-5.280003131795453e-18,-0.7330052563610454,-0.7842186148223244,-0.2821712789048889,-0.5526124623344411,-0.8251998727956785,-0.2988727184189716,-0.479291422959821,-0.3496688641421361,0.9367018316565514,0.0179266288188864,0.4435953734965506,0.1823863392804292,-0.8774727163030993,0.5125747258846295,0.2072897680360541,-0.8332455235114412,2025-07-02
0.0076802490688838,-0.7094976383952184,-0.7046659597893514,-0.2774634129162343,-0.3935076236631852,0.8764506857843335,-0.2760141626633804,-0.4052195500366091,0.8715579718397171,0.9542240398518986,-0.0068377681138953,0.2990145927809257,0.1152070474318095,-0.914193831304581,-0.3885575569033448,0.0059049576520919,-0.0171059072017669,-0.0680823475122451,-0.0103070051326982,-0.0408752656852222,-0.0336812664593242,20250702_1140_a_lamina002.txt,2025-07-02 11:40:00,a,2,0 days 00:13:00,13.0,0 days 00:24:00,24.0,0.7047078125802269,2.124948076815912e-17,-0.7094976383952184,-0.8794225645886375,-0.2678949477151388,-0.3935076236631852,-0.874514346588331,-0.2664991067139114,-0.4052195500366091,-0.2885972357462134,0.9574261749330156,-0.0068377681138953,0.3897900628938983,0.1109655156966438,-0.914193831304581,0.3785863024621842,0.1075519248634722,-0.9192959235448476,2025-07-02
-0.0716741842722166,-0.7070951981752135,-0.70347650424621,-0.1771244969191641,-0.4157272901112657,0.8920749592090772,-0.1770907403025698,-0.3317554638384999,0.9265943998926336,0.9841585141814132,-0.0677462174887707,0.1638367143841611,-0.0084195405647101,-0.9409297328861844,-0.3384971921706485,-0.0070005059242248,-0.0265417695045471,-0.0757388472557067,-0.0176158731332681,-0.0462974901493952,-0.0353998728603835,20250702_1207_a_lamina002.txt,2025-07-02 12:07:00,a,2,0 days 00:27:00,27.0,0 days 00:51:00,51.0,0.7071183640081451,1.2123824685459305e-17,-0.7070951981752135,-0.8695270145629986,-0.2666338148133173,-0.4157272901112657,-0.9038720919569738,-0.2700991551164605,-0.3317554638384999,-0.2627481440978724,0.9624831753278016,-0.0677462174887707,0.3376072483736795,0.0259342170941473,-0.9409297328861844,0.4181939546649168,0.0503244076866264,-0.9069626620058334,2025-07-02
