p_x,p_z,p_y,basal_vec_x,basal_vec_z,basal_vec_y,pca1_x,pca1_z,pca1_y,pca2_x,pca2_z,pca2_y,pca3_x,pca3_z,pca3_y,cpl_x,cpl_z,cpl_y,ori_x,ori_z,ori_y,file,pca1_x2,pca1_y2,pca1_z2,pca2_x2,pca2_y2,pca2_z2,pca3_x2,pca3_y2,pca3_z2
-0.3120520822217186,0.9377558832141588,0.1524381890417313,-0.3576110677195577,0.9215930607452112,0.1509322849186068,-0.5077248031848285,0.8117235121753307,0.2886528434169199,-0.6242016567276742,-0.1156727370630174,-0.7726526448791702,0.5937910541338208,0.5724724951315092,-0.5654090787638189,0.0140996575355529,-0.0028606206178665,0.0378551334142684,0.0033415509917961,0.0227210174845645,0.0435999698461415,20240924_1750_j_lamina004.txt,-0.5077248031848286,0.28865284341691994,0.8117235121753308,-0.6242016567276742,-0.7726526448791702,-0.11567273706301756,0.5937910541338208,-0.5654090787638189,0.5724724951315092
0.2079304245751785,0.926567655961142,-0.3134283290684819,0.0311033977690954,0.6451660785459404,-0.763409005540851,0.1672037152156701,0.5051382309220787,-0.8466866511756224,0.7609421470063575,0.4799399485882543,0.4366058802380689,-0.6269050697892241,0.7172816834480141,0.3041332274884658,0.0199590325355529,0.0015339106321334,-0.0163440853357315,0.020799321689668,0.0215513023870346,-0.0384725718504432,20240924_1750_j_lamina005.txt,0.1672037152156701,-0.8466866511756224,0.5051382309220787,0.7609421470063576,0.43660588023806907,0.479939948588254,-0.6269050697892241,0.3041332274884658,0.7172816834480141
0.0738657674141402,0.9326547241882356,-0.353127475359375,0.4942638649338182,0.7272159907072424,-0.4762983672871116,0.556322052266186,0.6264757627994038,-0.5459248050668188,-0.7200186523983977,0.0354520664837433,-0.6930485489346526,-0.4148239558665029,0.7786342335184969,0.4707970008743986,0.0360723137855529,-0.0006633549928665,0.0105113834142684,0.0436465826826748,0.0144024002571151,0.0017275947067785,20240924_1750_j_lamina006.txt,0.556322052266186,-0.5459248050668188,0.6264757627994038,0.7200186523983978,0.6930485489346525,-0.03545206648374355,-0.4148239558665029,0.4707970008743986,0.7786342335184969
-0.2052916245327913,0.7249851565865268,-0.6574586463237795,-0.0347765243520169,0.2817861070128653,-0.9588467986328824,0.0423713886103854,0.7176243986598587,-0.6951401929649185,-0.98871777302973,0.1301700197671765,0.0741143120385277,0.1436726512679397,0.6841571372147552,0.7150434818077511,0.0079961419105529,-0.0465617924928665,-0.0278186947107315,0.0057843261491025,-0.03375369881953,-0.0443805381090013,20240924_1750_j_lamina007.txt,0.0423713886103854,-0.6951401929649185,0.7176243986598587,0.9887177730297303,-0.07411431203852767,-0.13017001976717632,0.1436726512679397,0.7150434818077511,0.6841571372147552
-0.0138558340059124,0.7603222664442646,0.6493982345318298,-0.0949136588948703,-0.1950106129980101,0.9761978581073248,-0.0029688905429795,-0.5998007473644041,0.8001438927780716,-0.9776984231538232,-0.1662848984541215,-0.1282775346996893,-0.2099928071422241,0.7826802642249293,0.5859305632422017,0.0403814315795898,0.0408260226249694,0.0339698195457458,0.0355264130368941,0.0294981346387382,0.0656077098380882,20241007_1335_e_lamina001.txt,-0.0029688905429795,0.8001438927780716,-0.5998007473644041,-0.9776984231538235,-0.12827753469968928,-0.16628489845412162,-0.2099928071422241,0.5859305632422017,0.7826802642249293
-0.3800478883334486,0.5408342050917975,0.7503745499255755,-0.4248350641558127,-0.5301009248637858,0.7338311643166197,-0.3239289427057086,-0.6764973957928231,0.6613783437360875,0.7631016393784688,0.2263993948985952,0.6053256990806218,-0.5592369158553959,0.7007814120502045,0.442898955146054,-0.0274896621704101,0.0073787569999694,0.0188331007957458,-0.0373640699904877,-0.0062270245251442,0.0415478462545634,20241007_1335_e_lamina002.txt,-0.3239289427057086,0.6613783437360875,-0.6764973957928231,-0.7631016393784689,-0.6053256990806217,-0.22639939489859517,-0.5592369158553959,0.442898955146054,0.7007814120502045
-0.871088375586642,0.4813169049035193,-0.097668208604038,-0.8866371379149188,-0.2811374518394955,0.367200652019079,-0.8703380321329311,-0.3649167167878636,0.3306773346205378,-0.4424578396480402,0.2846555937812209,-0.8504129897073832,-0.216200763081369,0.8864575470589817,0.4092068514885926,-0.0382318496704101,-0.0206974148750305,-0.0192528367042541,-0.0647881821291212,-0.0264771396702398,-0.0123582145196233,20241007_1335_e_lamina003.txt,-0.8703380321329311,0.3306773346205378,-0.3649167167878636,-0.4424578396480401,-0.8504129897073833,0.2846555937812208,-0.216200763081369,0.4092068514885926,0.8864575470589817
-0.4992861206910242,0.5315702019745714,-0.684212313582576,-0.8707467943102378,0.0657209372575986,-0.4873199961056669,-0.8067923543208878,-0.0717354466729202,-0.5864640847485852,0.4074300262510744,0.651300108379618,-0.6401632155425261,-0.4278865161680232,0.7554218652616128,0.4962367728879609,-0.0299310684204101,-0.0004337430000305,-0.0497704148292541,-0.0557396386237743,0.0026154455041456,-0.0672646973775317,20241007_1335_e_lamina004.txt,-0.8067923543208878,-0.5864640847485852,-0.0717354466729202,0.4074300262510745,-0.640163215542526,0.6513001083796182,-0.4278865161680232,0.4962367728879609,0.7554218652616128
-0.137948889589436,0.9119514672621576,-0.3864125065515342,-0.9006004760600264,0.072161489560263,-0.4286157975913837,-0.7747461790483677,-0.1686554832540644,-0.6093633448266254,0.3610900240077372,0.6731153389805962,-0.6453911488323409,-0.5190205705095383,0.7200493513623736,0.4605937244368169,0.0315923690795898,0.0432674288749694,-0.0317040085792541,0.0043556960021161,0.0468871458899072,-0.0535908038704516,20241007_1335_e_lamina005.txt,-0.7747461790483677,-0.6093633448266254,-0.1686554832540644,0.36109002400773726,-0.6453911488323409,0.6731153389805964,-0.5190205705095383,0.4605937244368169,0.7200493513623736
0.183252409018326,0.9564915354865496,-0.2270297274181574,0.4978926447770801,0.7150398916705034,-0.4907350278884921,0.5394842622469374,0.5471305320399024,-0.6400038372522554,0.8332276938903233,-0.2374994706771998,0.4993251561480389,-0.1211954657653965,0.8026469848805161,0.5840115381909207,0.0521001815795898,0.0310603976249694,-0.0197411179542541,0.06429483533333,0.0520253536709567,-0.0363776075471257,20241007_1335_e_lamina006.txt,0.5394842622469374,-0.6400038372522554,0.5471305320399024,0.8332276938903235,0.4993251561480391,-0.2374994706771998,-0.1211954657653965,0.5840115381909207,0.8026469848805161
-0.4807677484676679,0.8320928405547752,0.2765571852814793,-0.6191140380588998,0.7384926486263672,0.2670700578560168,-0.747942449370654,0.4776401382800898,0.4609142986859957,-0.6182765267351262,-0.248699586510706,-0.7455753832831076,0.2414875336694954,0.8426199700773656,-0.4813266636173858,-0.0219470560550689,0.0314593166112899,0.0108885020017623,-0.0493935517678872,0.0567837296985164,0.0193241204233539,20241007_1345_g_lamina001.txt,-0.7479424493706541,0.46091429868599576,0.47764013828008983,-0.6182765267351261,-0.7455753832831077,-0.24869958651070623,0.2414875336694954,-0.4813266636173858,0.8426199700773656
